,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction,user_activity
24,3.0,-0.17273,2756,1829,2209,329,1500,0.117056,0.06999373352728958,0.0027311227817945253,-0.0017095781415204835,-0.03213,0.00026904352925861264,0.890926715012299
25,1.0,-0.587247,2662,3612,426,1894,1718,0.116855,0.07000323333479666,0.0021184330887646157,-6.94630435473229e-05,-0.031976,0.00026653545300211356,0.8909242069360425
26,4.0,0.931225,2756,3709,329,2355,1354,0.117432,0.06983089602778575,0.0016097355145410941,0.0001296370975444119,-0.032583,0.00026859705240790715,0.8909262685354482
27,3.0,0.460005,1141,3758,280,1685,2073,0.117567,0.06996861385639434,0.0020699777850182767,-0.0010327397461172819,-0.032613,0.00027627205447112405,0.8909262685354482
28,0.0,-0.838253,2756,3909,129,2414,1495,0.117438,0.06998876563047839,0.0018525778358633514,-0.001849581906189637,-0.032496,0.0002505142926488908,0.890900510773626
29,1.0,0.335564,3798,419,3619,130,289,0.117503,0.06997752359082353,0.00186728524233208,-0.001849581906189637,-0.03253,0.0002550749636070488,0.890900510773626
30,3.0,-0.331349,2312,3528,510,1201,2327,0.117242,0.06969029697906427,0.0021218818623471004,-0.0010967897648356483,-0.032516,0.00025510827630821246,0.890900510773626
31,5.0,0.650553,362,3914,124,2143,1771,0.117374,0.06963821793027963,0.002036245892942604,-0.0004792170372440185,-0.032738,0.0002524710960380686,0.8908978735933558
32,0.0,-0.570672,2360,2532,1506,1239,1293,0.117195,0.0696530665069698,0.001940286698993435,-0.000302932083908425,-0.032663,0.0002572195156138712,0.8908978735933558
33,0.0,-0.245424,2724,1893,2145,446,1447,0.11712,0.06954186904687143,0.0018490062413832444,6.450332536925433e-05,-0.032606,0.00024510730962228907,0.8908857613873643
34,1.0,-0.556553,3652,30,4008,12,18,0.117124,0.06954635939148639,0.0018490062413832444,6.450332536925433e-05,-0.032601,0.0002697751069318542,0.8909104291846739
35,3.0,0.062427,1141,815,3223,56,759,0.117128,0.06955029127784743,0.0018490062413832444,-6.719054319729805e-05,-0.0326,0.0002685409796726316,0.8909091950574146
36,4.0,-0.551645,2756,2766,1272,1306,1460,0.116691,0.0696678276073189,0.001855769652530884,0.00029190079653391423,-0.032144,0.0002522119625891951,0.8908928660403311
37,1.0,0.52511,3798,3735,303,1816,1919,0.117012,0.069846765342919,0.0017569390915451245,0.0006208166111686578,-0.032355,0.00029235261621633047,0.8909330066939583
38,1.0,-0.489366,2756,3863,175,1748,2115,0.116661,0.06983145961239251,0.0015295647796061812,0.000390947640500522,-0.032083,0.00029416985645731424,0.8909330066939583
39,4.0,-0.10524,370,1195,2843,111,1084,0.116652,0.0698294305072616,0.0015701582505408276,0.000390947640500522,-0.032073,0.0002958551003295598,0.8909330066939583
40,2.0,0.445429,2756,3054,984,1261,1793,0.116754,0.06999946255613039,0.0015508064048975014,0.0005944863111802562,-0.032075,0.0002586256871084655,0.8908957772807372
41,1.0,-0.671714,2234,3286,752,1803,1483,0.116726,0.06997743983107566,0.001363617819665189,0.0005944863111802562,-0.032035,0.0002768992696784086,0.8909140508633072
42,4.0,0.701954,2295,3107,931,1713,1394,0.117112,0.06982569520787232,0.0010824345249462086,0.0016942413092757198,-0.032482,0.0002613364075838307,0.8908984880012126
43,4.0,0.749719,317,3683,355,2113,1570,0.1174,0.06983924905522708,0.001255489901765726,0.002104394620903195,-0.032784,0.00025809033182250366,0.8908952419254512
44,1.0,0.357057,3798,2550,1488,901,1649,0.117664,0.06997510460376542,0.001373390969112393,0.0017225628149795404,-0.032932,0.00027431740122912246,0.8908952419254512
45,2.0,0.262092,2756,3353,685,861,2492,0.117806,0.0700773470556206,0.0012736707400514136,0.0015756148836595719,-0.032898,0.00028610826530438857,0.8909042344978702
46,1.0,0.323409,3798,3518,520,1122,2396,0.117974,0.07010129533029054,0.0014928710224986377,0.0015406149991008817,-0.032984,0.00028770888426947895,0.8909042344978702
47,4.0,-0.673508,321,3753,285,2012,1741,0.117506,0.07038053459152349,0.0014468233920649646,0.0015498742427125479,-0.032369,0.0003120478708173043,0.8909052571877549
48,1.0,0.686776,226,3872,166,2182,1690,0.117921,0.07060231876105139,0.001227747042997083,0.001715118065585107,-0.032605,0.000269473916868307,0.890862683233806
49,2.0,-0.370808,3458,2767,1271,1018,1749,0.117845,0.07059229897115123,0.001241108613796049,0.001715118065585107,-0.032613,0.00026105896267172374,0.8908542682796093
50,1.0,0.382281,2273,3473,565,1348,2125,0.118033,0.07069871970273671,0.0012748934795642822,0.001715118065585107,-0.032722,0.00025157762113630944,0.8908447869380739
51,0.0,-0.826821,2756,3882,156,2349,1533,0.117967,0.07077038996220844,0.0018980748501005308,0.0014426089224908324,-0.032679,0.0003046794037557697,0.8908542682796093
52,4.0,-0.7165,977,3160,878,1763,1397,0.117743,0.07072818636684657,0.001989236121164262,0.0016538155058139087,-0.032421,0.00035794551748028896,0.8908999407232836
53,2.0,-0.621121,2793,3841,197,2020,1821,0.11764,0.07052696402226682,0.0018091669393306357,0.0017085121208288028,-0.03247,0.0003396570673688752,0.8908816522731722
54,5.0,-0.46916,603,3796,242,1639,2157,0.117434,0.07081003150603027,0.0018381994677594432,0.0010028536386786926,-0.032208,0.0003264828782131436,0.8908684780840164
55,4.0,-0.67529,753,3579,459,1932,1647,0.117054,0.07081309359932447,0.0022644024277438603,0.000917428985145901,-0.031611,0.00032262468621017254,0.8908646198920134
56,0.0,0.527943,2010,172,3866,82,90,0.11705,0.07081001726353232,0.0022966980345950996,0.0007205084031855062,-0.031609,0.00032539065550950404,0.8908646198920134
57,1.0,0.480674,3798,3779,259,1706,2073,0.11739,0.07097502946022713,0.0025167053598782784,0.0008483176269694228,-0.031821,0.0003182170234223538,0.8908574462599262
58,5.0,0.64602,4032,39,3999,24,15,0.117389,0.07092812117675032,0.0025167053598782784,0.0008483176269694228,-0.031821,0.0003346299474134407,0.8908738591839173
59,0.0,-0.408563,2756,3092,946,1158,1934,0.117328,0.07102467566095994,0.0023731949637456123,-0.00012915457687407702,-0.031755,0.00032382992265483706,0.8908630591591588
60,2.0,0.548847,1943,3800,238,1810,1990,0.117503,0.07121548672758932,0.00249014275552934,0.0005115263139375104,-0.031743,0.00029707503283062315,0.8908363042693345
61,0.0,0.428672,2010,168,3870,65,103,0.117517,0.07122186031372958,0.0025403369382137465,0.0005115263139375104,-0.031755,0.0003214797864825172,0.8908392701024616
62,4.0,0.552901,3458,755,3283,345,410,0.117529,0.07122540246768906,0.0025403369382137465,0.0005115263139375104,-0.031761,0.00031709588266969226,0.8908348861986487
63,3.0,0.778063,1141,3827,211,2318,1509,0.117826,0.07145948631819271,0.0025184643774286107,-0.0008437065537222278,-0.031823,0.00032308380047112823,0.8908348861986487
64,1.0,-0.536411,2871,3961,77,1943,2018,0.117706,0.07144745896391114,0.002501149486411151,-0.001168666605392439,-0.031726,0.00029915126766597846,0.8908109536658436
65,0.0,-0.623669,2756,3296,742,1684,1612,0.117636,0.07135443310078352,0.0024981030598042334,-0.0007822639501922958,-0.031624,0.00030280863335055387,0.8908146110315281
66,3.0,0.509756,1562,4022,16,1906,2116,0.117803,0.07159215336958424,0.002869368843463911,-0.0005966368451978184,-0.031599,0.0002984990836034453,0.890810301481781
67,0.0,0.655686,2010,705,3333,361,344,0.117815,0.07161754541867542,0.0029683439991313094,-0.0007795702065220146,-0.031605,0.00029440689906931974,0.8908062092972469
68,4.0,-0.339661,1500,2605,1433,827,1778,0.117634,0.07171564256322377,0.002956980173002524,-0.0013327020729492142,-0.031353,0.0002940031010995252,0.8908058054992771
69,4.0,0.55661,1932,172,3866,72,100,0.117683,0.07174928653060651,0.0029555385595110336,-0.0013327020729492142,-0.031388,0.00029409542593240466,0.89080589782411
70,2.0,0.649722,2756,3796,242,2028,1768,0.117846,0.07171123761224367,0.0028003726883657795,-0.0008421259795016312,-0.03142,0.0002930709446251504,0.8908048733428028
71,0.0,0.676847,896,2100,1938,1110,990,0.118032,0.07187337560414071,0.002453982753168636,-0.0012382711183928747,-0.031533,0.0002798826857051757,0.8907916850838827
72,3.0,0.768761,742,3827,211,2312,1515,0.118368,0.07202591700502115,0.0020394852097895726,-0.00015080931085362007,-0.031641,0.00026339872377840616,0.890775201121956
73,0.0,-0.505987,3311,3485,553,1510,1975,0.118258,0.07199529103750542,0.0016860761387785606,-7.041165121942858e-06,-0.031589,0.00026458431823247894,0.89077638671641
74,0.0,0.50125,2010,3116,922,1355,1761,0.118535,0.07224731557918121,0.0017246260099808538,-0.0003889502904904736,-0.031636,0.0002614559696313401,0.890773258367809
75,4.0,-0.412028,2756,1988,2050,735,1253,0.118388,0.07233112751436835,0.001713888639162102,-0.0009442084526706685,-0.031431,0.0002755483192228231,0.8907873507174005
76,4.0,0.505494,2756,2376,1662,1065,1311,0.118577,0.07238794064986417,0.0016183404329782522,-0.0003870074668191988,-0.03169,0.00026337536799727224,0.8907751777661748
77,5.0,0.41513,907,3006,1032,1157,1849,0.118789,0.07236716714905622,0.0010796182856745466,0.00022206034271451616,-0.031892,0.0002705195703575924,0.8907794873159219
78,2.0,-0.426455,1001,3021,1017,1205,1816,0.11861,0.07221625873904962,0.0015952733893987699,-0.0007449915219003053,-0.031932,0.0002787865883606342,0.890787754333925
79,5.0,-0.271491,2192,669,3369,178,491,0.118577,0.07225291777922359,0.0014396724987970958,-0.0006695005513020468,-0.031884,0.00029356038385456836,0.890802528129419
80,1.0,-0.600844,35,3805,233,1974,1831,0.118362,0.07216816297087045,0.0012782375524681554,-0.0008021133428736306,-0.031706,0.0003159909666720974,0.8908159736193918
81,0.0,0.826338,2010,3868,170,2286,1582,0.118758,0.07268005834018863,0.0014797203664688042,-0.00011926701518627496,-0.031705,0.0003126137322081211,0.8908125963849277
82,1.0,-0.335564,2756,3051,987,1037,2014,0.118433,0.07229261350249465,0.0012136518150961584,-7.275781890311641e-05,-0.031543,0.00032421925733810384,0.8908125963849277
83,0.0,-0.552554,3681,755,3283,356,399,0.118399,0.07226844612831711,0.0011020457285094848,-7.275781890311641e-05,-0.031532,0.0003096812528815552,0.8907980583804712
84,1.0,0.669822,3798,3782,256,2105,1677,0.11873,0.07225149006188829,0.000979704440772891,0.0004901971639090471,-0.031745,0.00032472381742273325,0.8908131009450123
85,5.0,-0.51065,2756,3508,530,1597,1911,0.118551,0.07223370155070305,0.001446212645114421,-0.00023760989558931932,-0.031605,0.0003242404453009209,0.8908126175728905
86,1.0,-0.624921,2309,3891,147,2078,1813,0.118371,0.07232460195219408,0.0012249725324199022,-0.00010625097888803158,-0.031494,0.00030235544901471145,0.8907907325766043
87,5.0,0.368528,1196,2637,1401,903,1734,0.118576,0.07237990132351194,0.001477531312518129,-1.1921197656739308e-05,-0.031626,0.00031708645916573897,0.8907986383986275
88,4.0,0.780724,1060,3838,200,2205,1633,0.118951,0.07210899211411138,0.0014147712985298215,0.00010416035696334134,-0.032147,0.00032264091819025003,0.8908041928576521
89,2.0,-0.561024,3696,3903,135,1900,2003,0.118755,0.07196526532005225,0.001334390211058088,-0.000693784016287362,-0.03216,0.00033280491918059413,0.8908041928576521
90,0.0,0.534075,2010,3623,415,1660,1963,0.119067,0.07212779728921248,0.0010529330617041577,0.00039330741239199134,-0.032184,0.0003247322736285725,0.8907961202121
91,4.0,0.41089,2300,2010,2028,752,1258,0.119267,0.07218148797485152,0.000710179869086752,0.00023786477613424431,-0.032359,0.00030874969130621543,0.8907801376297776
92,2.0,0.428074,2661,3845,193,1506,2339,0.119422,0.07248394806389567,0.0010184390134137303,0.0011478704204496632,-0.032336,0.0002729707856364952,0.890744358724108
93,2.0,0.344684,3392,3653,385,1223,2430,0.119689,0.07261549925838708,0.0010697340003576674,0.0011831727155676203,-0.03233,0.00028807204832527954,0.890744358724108
94,1.0,0.6983,1375,3951,87,2254,1697,0.120033,0.07269571726929382,0.0011026334594596613,0.0006206627790941666,-0.032589,0.00023254389779296962,0.8906888305735756
95,5.0,-0.568913,1152,3598,440,1776,1822,0.119889,0.0727525662497696,0.0014014663220884144,0.00036513909788479896,-0.032412,0.00023954734666645314,0.8906958340224491
96,4.0,0.540474,387,2414,1624,1121,1293,0.120001,0.07274894659112241,0.0014211055971996055,0.0001853992659785216,-0.032496,0.00021782272423515828,0.8906741094000178
97,2.0,-0.320614,3458,3481,557,1104,2377,0.119858,0.07258241119016513,0.0012954003370775973,0.0011102608389654662,-0.032479,0.0002043489353435184,0.8906606356111262
98,0.0,0.217357,2010,165,3873,41,124,0.119865,0.07258591823592905,0.0012954003370775973,0.0011102608389654662,-0.032478,0.00020308617228335504,0.890659372848066
99,2.0,0.506019,2672,3840,198,1752,2088,0.120076,0.07285504114723075,0.0010568745798811264,0.002023963084716245,-0.032495,0.00020765724185503118,0.8906639439176377
100,5.0,0.399902,1196,2871,1167,1052,1819,0.120342,0.07269956195318791,0.001187472185200943,0.002164776900877579,-0.03271,0.0002309819757000423,0.8906872686514826
101,0.0,-0.429825,1080,2307,1731,927,1380,0.12013,0.07245055187836669,0.0012387896240638602,0.0022970418636055106,-0.032731,0.00023521042333559566,0.8906914970991182
102,0.0,0.27549,2860,2014,2024,551,1463,0.120213,0.07249194821098538,0.001291079913141228,0.002194308601017572,-0.032768,0.00023267917797783382,0.8906889658537605
103,4.0,-0.721235,1276,2941,1097,1628,1313,0.120064,0.07290800161122649,0.0013750771330883597,0.002870937627443284,-0.032335,0.00028740030944601904,0.8906889658537605
104,1.0,0.412498,1218,3189,849,1276,1913,0.120195,0.0730094080505675,0.0009003633663045799,0.003525575989494642,-0.032421,0.0002799941940709262,0.8906815597383854
105,5.0,0.491704,2253,3784,254,1658,2126,0.120561,0.07320359074021082,0.0007835305683960202,0.0029655814989204016,-0.032675,0.0002645697325705548,0.890666135276885
106,3.0,0.532144,3725,3824,214,1860,1964,0.12081,0.07332345834986487,0.0008835589200614786,0.0030346172346882097,-0.032683,0.00027215881897808147,0.890666135276885
107,0.0,0.954546,2010,3791,247,2380,1411,0.12124,0.07348727220378592,0.0006916288928976496,0.0032315102723001468,-0.03274,0.00022125624408330557,0.8906152327019902
108,0.0,0.675018,2010,3911,127,2102,1809,0.121394,0.07354547521778387,0.0006620788573062532,0.0033625344137366824,-0.032762,0.0002052748265407095,0.8905992512844476
109,5.0,0.571205,3959,3910,128,1940,1970,0.121779,0.07351465854083156,-4.1613241222220045e-05,0.0029211878653436583,-0.033053,0.00020088138757066743,0.8905948578454775
110,1.0,0.680443,1323,3842,196,2128,1714,0.122062,0.07346682187536337,-0.00013380309419996602,0.002676394082516683,-0.033123,0.00019199405572285032,0.8905859705136298
111,5.0,0.285144,1196,2933,1105,829,2104,0.12221,0.07358057383441582,-0.00016080685537281483,0.002640907473008569,-0.033203,0.00018092920056068148,0.8905749056584676
112,2.0,0.443164,3961,3503,535,1446,2057,0.122545,0.07388189038579636,-0.00037059763375309044,0.002326552266085387,-0.033173,0.0002091930529994039,0.8905749056584676
113,3.0,0.716898,633,3834,204,2260,1574,0.122856,0.07405927933704237,0.0006293329855225632,0.0025004779848239764,-0.033164,0.0003110017432692727,0.8906142069706736
114,2.0,-0.509061,3458,3928,110,1773,2155,0.122789,0.07407104721111882,0.0007138597625271176,0.003015613398033448,-0.033199,0.00030658078511131275,0.8906097860125157
115,5.0,0.611673,252,3905,133,2024,1881,0.123094,0.07418363325283966,0.0007866655459703283,0.003353223777851797,-0.03343,0.00033673389231606644,0.8906097860125157
116,1.0,0.517297,2747,3902,136,1889,2013,0.123414,0.07456843531553835,0.0012398226157118465,0.003944890813736529,-0.033576,0.0003269646259960203,0.8906000167461955
117,1.0,-0.72589,2756,3959,79,2290,1669,0.123244,0.07429394812360117,0.0010314861386400932,0.003784655026037615,-0.033506,0.00040517568071253427,0.8906782278009121
118,0.0,-0.458722,2756,3447,591,1453,1994,0.122855,0.07393402038232352,0.0011553646028311711,0.0038880192336820524,-0.033424,0.0003879344081203084,0.8906609865283199
119,1.0,0.473283,3798,3971,67,1804,2167,0.12317,0.07400936385893954,0.001276362035420728,0.0038700463895604883,-0.033572,0.00040297314183027267,0.8906760252620298
120,2.0,-0.619674,3458,3817,221,1964,1853,0.122988,0.07396654736287565,0.000757592194292634,0.004161958307010609,-0.033517,0.0004018038920159622,0.8906748560122156
121,5.0,0.418555,1196,3701,337,1457,2244,0.123225,0.07401232566679228,0.0009213028897998799,0.004197353674684491,-0.033622,0.00045737683086221123,0.8907304289510618
122,3.0,0.290255,1141,3239,799,1004,2235,0.123339,0.07403429884512915,0.0009503328451576434,0.0043300245955252056,-0.033626,0.0004584276841498001,0.8907304289510618
123,5.0,0.0,1196,5,4033,0,5,0.123339,0.07403429884512915,0.0009503328451576434,0.0043300245955252056,-0.033626,0.0004584276841498001,0.8907304289510618
124,4.0,-0.457828,2756,3522,516,1427,2095,0.123066,0.0741783030704767,0.0009416523910443622,0.00498717716056591,-0.033272,0.0004465313236645315,0.8907185325905765
125,1.0,-0.382328,2756,3658,380,1364,2294,0.122591,0.07382815587568452,0.0010741479815173146,0.005174938435321129,-0.033034,0.00042471921670736386,0.8906967204836195
126,3.0,-0.75843,3312,4038,0,2425,1613,0.122379,0.07377171596226428,0.0019380025516800856,0.005174938435321129,-0.033022,0.00038543763710845326,0.8906574389040204
127,3.0,0.367183,3271,3820,218,1399,2421,0.12261,0.07391658713729925,0.00170374994016064,0.005068720145230342,-0.033097,0.0003878928912378346,0.8906598941581497
128,4.0,-0.688897,3798,462,3576,237,225,0.122578,0.07403521852709859,0.00163254026504401,0.005267946586181318,-0.033002,0.00037828826362974077,0.8906502895305417
129,0.0,-0.532867,2756,2616,1422,1224,1392,0.122461,0.07397190476710398,0.0019399815416179852,0.005143354175702747,-0.03296,0.0003852983502848534,0.8906572996171969
130,5.0,0.33696,958,3623,415,1203,2420,0.122895,0.07424335438363303,0.0015816204327338168,0.004930134504424579,-0.033296,0.00035880879346385816,0.8906308100603758
131,3.0,0.365158,1088,3287,751,1213,2074,0.122949,0.07427185646103898,0.0016120694205107062,0.004930134504424579,-0.033315,0.00035504266323360315,0.8906270439301457
132,1.0,-0.73025,2756,3950,88,2325,1625,0.122585,0.07398574562855205,0.0013227511591547762,0.005245856591085618,-0.033149,0.0003566507097797779,0.8906286519766917
133,3.0,0.476745,676,3827,211,1759,2068,0.122756,0.07412020700173613,0.001513617345956672,0.006364860987336199,-0.033161,0.00037715380460522985,0.8906491550715172
134,1.0,0.511795,1788,3950,88,1847,2103,0.123073,0.07439967407879088,0.001642437342348036,0.006798734103896868,-0.033325,0.000373681614342643,0.8906456828812547
135,0.0,-0.377927,3570,3467,571,1197,2270,0.12299,0.07441441373962539,0.0015608888989378403,0.006856048728970373,-0.033296,0.00038476003721959264,0.8906567613041315
136,0.0,0.552694,2010,3690,348,1740,1950,0.123315,0.07462969288475586,0.0012664599014219921,0.006766223714571675,-0.033311,0.00038282382088441623,0.8906548250877965
137,5.0,0.730716,1196,3965,73,2244,1721,0.123528,0.07476137240659998,0.0013424780891771917,0.00773261911043857,-0.033448,0.0003456549707447068,0.8906176562376567
138,5.0,-0.418555,901,3216,822,1252,1964,0.123449,0.07468039051885743,0.0013035515864133096,0.00817027032937996,-0.033404,0.0003615849699194201,0.8906334570051734
139,3.0,0.273248,1141,3275,763,980,2295,0.123587,0.07476438582534865,0.0013229285875050096,0.008794686148614003,-0.033453,0.00036013024240160764,0.8906320022776555
140,2.0,-0.284499,1216,3369,669,966,2403,0.123427,0.07462654056646745,0.0021394667241549183,0.009372614756570497,-0.033457,0.0003675900096707336,0.8906320022776555
141,3.0,0.676498,1141,3827,211,2134,1693,0.123653,0.07476859688202707,0.0017584720123753777,0.007762178661271945,-0.033513,0.00035525648652143927,0.8906196687545063
142,4.0,-0.526674,3820,31,4007,16,15,0.12364,0.07475901242743155,0.0017584720123753777,0.007762178661271945,-0.033509,0.0003435271970933631,0.8906079394650782
143,5.0,-0.593031,2756,3796,242,1944,1852,0.123205,0.07452722256884502,0.0018731065646022805,0.00762667956008299,-0.033227,0.0003769397001881885,0.8906079394650782
144,3.0,-0.366327,2733,3822,216,1462,2360,0.12284,0.07434173015677487,0.0018339598237505945,0.008323171871465342,-0.033124,0.0003270260829562004,0.8905580258478463
145,0.0,0.441231,58,3424,614,1384,2040,0.122977,0.07429234510901679,0.0025828889147872175,0.008928364971764089,-0.033178,0.0003341032519867242,0.8905651030168767
146,3.0,-0.425844,2077,3827,211,1615,2212,0.122629,0.07413587313712103,0.00267766185560882,0.007320433606683332,-0.033089,0.00035200896709772526,0.8905830087319877
147,4.0,-0.616556,806,3591,447,1783,1808,0.122525,0.0742526473192813,0.0022228176930519537,0.005570780892429165,-0.032889,0.0004140947556592504,0.8906237896926216
148,1.0,0.423264,786,3925,113,1652,2273,0.122875,0.07429439498278911,0.002003139922370582,0.00724424345184226,-0.033022,0.000411946451623598,0.8906216413885858
149,4.0,0.317707,516,2015,2023,606,1409,0.122963,0.07430375098076444,0.001957102109384137,0.006431496929941151,-0.033108,0.00042101014313139696,0.8906307050800938
150,2.0,0.28717,2756,2807,1231,799,2008,0.123065,0.07437326571449328,0.001991927790352952,0.007751851513583796,-0.0331,0.0004117377984916347,0.8906214327354539
151,0.0,-0.19839,115,54,3984,11,43,0.123067,0.0743758954178413,0.001991927790352952,0.007751851513583796,-0.033097,0.00041920172520616797,0.8906214327354539
152,4.0,-0.881718,1203,3468,570,2080,1388,0.122754,0.0744631866051072,0.0017585654329242341,0.005326091648921344,-0.032583,0.0004253591610401203,0.8906214327354539
153,0.0,-0.432427,2756,2936,1102,1152,1784,0.122482,0.0742923270970285,0.00218560908540708,0.004746117611621226,-0.032525,0.0004303165391039975,0.8906214327354539
154,2.0,0.475351,3133,3687,351,1593,2094,0.122754,0.07444791459512536,0.0020653975798573185,0.00573669128170181,-0.032505,0.0004516328055065723,0.8906333290959393
155,4.0,-0.302225,3898,5,4033,0,5,0.122754,0.07444775965426849,0.0020653975798573185,0.00573669128170181,-0.032505,0.0004530708693837696,0.8906347671598165
156,0.0,-0.339213,2756,3473,565,1128,2345,0.122585,0.07426142123886018,0.002244164786723551,0.004819921548976081,-0.032476,0.00048605645987646586,0.8906677527503091
157,4.0,-0.34042,3798,388,3650,114,274,0.122556,0.07429271934237346,0.0022404944110566167,0.004856052477528024,-0.032451,0.00047209976267418815,0.8906537960531069
158,5.0,-0.381985,912,3119,919,1153,1966,0.122469,0.0742973899356625,0.002193392124713417,0.004856052477528024,-0.032389,0.00047470216121152603,0.8906563984516441
159,4.0,0.494818,2288,2734,1304,1141,1593,0.122731,0.07420222909119711,0.0022317734757251084,0.005081515571581129,-0.032663,0.0004802884201865198,0.8906602506427805
160,3.0,0.632003,558,3827,211,2102,1725,0.123187,0.07447435547649019,0.0019346553809828993,0.006916768513427862,-0.0327,0.0004744412992584259,0.8906544035218524
161,5.0,0.662249,3314,3834,204,2089,1745,0.123581,0.07472944602680089,0.0015352461576058373,0.007555122977693924,-0.033037,0.0005264755775451305,0.8906544035218524
162,1.0,-0.427224,2010,3695,343,1600,2095,0.123078,0.07456654165945163,0.0015379670893807906,0.006861138693942714,-0.032802,0.0005170352622855778,0.890644963206593
163,2.0,0.378125,3578,3512,526,1331,2181,0.123273,0.07474289573014216,0.001846999428550758,0.006795363655930794,-0.032827,0.0005160247166678505,0.8906439526609753
