id,Unnamed: 0.1,Unnamed: 0,user_activity,pol_interest,privacy_preference,user_satisfaction,issue_0,issue_1,issue_2,issue_3,issue_4,issue_5,pol_inclination,run
13,13.0,13.0,0.8738712,0.398731,0.5201727,0.0,0.0022713999999999677,0.10261139999999991,-0.17585140000000005,-0.010736799999999986,0.07822519999999997,-0.0008838000000000624,-0.0007273333333333743,8.0
14,14.0,14.0,0.70841,0.49286909999999995,0.44934979999999997,0.0,-0.06833700000000002,0.14137159999999996,-0.02558360000000004,0.11239479999999993,0.08747979999999998,-0.0012840000000000156,0.041006933333333294,8.0
15,15.0,15.0,0.7900407,0.4911947,0.5388776,0.0,-0.0625464,-0.018463399999999974,0.019814400000000003,-0.004345400000000011,0.061769799999999986,0.07673919999999994,0.012161366666666649,8.0
16,16.0,16.0,0.7893053,0.4544976,0.4748289,0.0,0.17031359999999993,0.05097759999999998,0.0223514,0.059799000000000005,-0.02996440000000004,-0.07419560000000001,0.03321359999999997,8.0
17,17.0,17.0,0.8945117,0.5116657,0.5073251,0.0,0.07641759999999996,-0.00177720000000004,0.14615099999999998,0.009857199999999983,0.029835599999999983,0.11541699999999992,0.06265019999999996,8.0
18,18.0,18.0,0.8964211000000001,0.4311876,0.4486047,0.0,-0.05014800000000001,0.005434999999999968,-0.016651400000000028,0.05452539999999999,0.02515719999999997,-0.038321000000000036,-0.0033338000000000213,8.0
19,19.0,19.0,0.8642341,0.4869986,0.5414832,0.0,0.007552400000000026,-0.0639694,0.0018883999999999678,0.14377979999999999,0.09625739999999994,-0.033264800000000046,0.02537396666666663,8.0
20,20.0,20.0,0.8298977000000001,0.3922417,0.46605109999999994,0.0,-0.1320672,0.010649599999999999,-0.09693560000000002,-0.06281099999999998,-0.1515926,0.026995199999999976,-0.06762693333333332,8.0
21,21.0,21.0,0.9329755000000001,0.4728947,0.5575609,0.0,-0.022729200000000015,-0.0023186000000000374,-0.13804460000000002,-0.026043799999999995,0.017930199999999997,-0.04570640000000003,-0.03615206666666667,8.0
22,22.0,22.0,0.9138681,0.47943959999999997,0.46706070000000005,0.0,0.04502599999999997,0.031558199999999995,-0.14308040000000002,-0.21625799999999998,-0.029594400000000014,-0.1061962,-0.06975746666666664,8.0
23,23.0,23.0,0.9068267000000001,0.5383110999999999,0.5019796999999999,0.0,-0.10260860000000002,-0.167062,-0.1111788,-0.20893039999999993,-0.01709880000000002,-0.10475840000000003,-0.11860616666666664,8.0
24,24.0,24.0,0.8937512999999999,0.46257539999999997,0.4094592,0.0,0.02028739999999997,-0.14463800000000002,0.05748079999999994,0.04993780000000002,0.00964299999999999,-0.07556280000000003,-0.01380863333333333,8.0
25,25.0,25.0,0.9857213,0.5240194,0.524305,0.0,-0.0574236,0.04152099999999996,0.13388579999999994,-0.20607760000000003,0.13965339999999998,-0.08098380000000005,-0.004904133333333382,8.0
26,26.0,26.0,0.9137093000000001,0.46830879999999997,0.5129946999999999,0.0,-0.1311726,-0.18456799999999998,-0.05969900000000004,-0.03583579999999999,0.031073399999999973,0.022863000000000005,-0.05955649999999994,8.0
27,27.0,27.0,0.8410354,0.5133728,0.44152319999999995,0.0,-0.035325599999999985,0.008433599999999986,0.06513199999999995,-0.14786479999999996,-0.061192,-0.06497220000000001,-0.03929816666666667,8.0
28,28.0,28.0,0.7657236000000001,0.49637760000000003,0.5462693,0.0,-0.09914619999999999,0.08258479999999999,0.04004859999999996,-0.012817199999999996,0.09908519999999998,-0.054043400000000054,0.00928529999999996,8.0
29,29.0,29.0,0.8805149999999999,0.5193334000000001,0.4121226,0.0,-0.06790860000000001,-0.09672839999999999,0.06382699999999995,-0.005519199999999974,0.04637019999999996,-0.03287560000000002,-0.015472433333333332,8.0
30,30.0,30.0,0.8924607,0.4657394,0.44636259999999994,0.0,0.049711599999999974,-0.05591660000000002,-0.11511659999999999,-0.06389979999999999,0.018526799999999975,0.022184999999999937,-0.024084933333333357,8.0
31,31.0,31.0,0.9581567,0.46082850000000003,0.5967727,0.0,0.06917799999999999,-0.03553320000000003,0.05173119999999999,0.018687600000000006,0.1770138,-0.05962800000000005,0.0369082333333333,8.0
32,32.0,32.0,0.8234054000000001,0.5175963,0.4945933,0.0,-0.029912999999999988,-0.08251620000000005,0.030457599999999974,0.10034520000000002,-0.006919600000000009,0.04392299999999998,0.009229499999999993,8.0
33,33.0,33.0,0.9180521,0.5405783,0.42999539999999997,0.0,-0.005938399999999996,0.12151959999999999,-0.16338919999999996,-0.16999959999999997,0.02200380000000001,-0.032332800000000037,-0.03802276666666664,8.0
34,34.0,34.0,0.767871,0.4452922,0.5426309,0.0,-0.05607420000000005,0.062086199999999966,-0.040726600000000036,0.011160600000000001,-0.027166800000000057,-0.1757298,-0.03774176666666671,8.0
35,35.0,35.0,0.8314439,0.5329453,0.4951751,0.0,-0.11505660000000004,-0.015463600000000053,0.06506519999999996,-0.036194399999999995,-0.17468180000000005,0.08859699999999995,-0.03128903333333335,8.0
36,36.0,36.0,0.9386606000000001,0.4793265,0.43613350000000006,0.0,-0.13709920000000003,-0.11678700000000004,-0.027866399999999996,-0.006931199999999987,-0.146185,0.11761499999999996,-0.05287563333333332,8.0
37,37.0,37.0,0.7900237000000001,0.40565249999999997,0.5645391,0.0,0.05049259999999996,-0.2239766,-0.046474200000000035,-0.08203199999999997,-0.040423199999999986,-0.031964000000000006,-0.06239623333333333,8.0
38,38.0,38.0,0.8621181,0.522112,0.48231399999999996,0.0,-0.0418416,-0.007969600000000028,-0.06270300000000002,0.002363000000000026,-0.13480100000000003,-0.108281,-0.05887219999999997,8.0
39,39.0,39.0,0.9173767999999999,0.4436778,0.505266,0.0,-0.16447200000000003,0.01372359999999998,0.03677699999999999,-0.07524459999999997,-0.0767782,-0.06516940000000002,-0.05519393333333332,8.0
40,40.0,40.0,0.9259162,0.42563639999999997,0.43906470000000003,0.0,0.06137679999999999,0.054941,0.02499579999999999,-0.17036040000000002,-0.04987919999999994,0.22168019999999994,0.02379236666666665,8.0
41,41.0,41.0,0.9118492,0.4680981,0.4781525999999999,0.0,-0.02929780000000003,0.08408879999999995,0.13873119999999997,0.030591200000000013,-0.0914146,-0.035584800000000014,0.016185666666666654,8.0
42,42.0,42.0,0.9177246,0.42784059999999996,0.5640061000000001,0.0,0.06989039999999994,0.06196259999999999,-0.060984600000000014,0.00031560000000002144,0.0010288000000000298,-0.05294780000000003,0.0032108333333333216,8.0
43,43.0,43.0,0.9369336,0.4313535,0.3946045,0.0,-0.22685460000000002,0.006533799999999984,0.02315619999999997,-0.06195799999999996,-0.107725,-0.08778020000000004,-0.07577129999999996,8.0
44,44.0,44.0,0.8701456000000001,0.42281620000000003,0.48739869999999996,0.0,-0.025906200000000025,0.08222079999999998,-0.01614240000000003,-0.008028400000000002,-0.08431539999999998,-0.08025740000000002,-0.022071500000000015,8.0
45,45.0,45.0,0.8705000999999999,0.4017149,0.5084793000000001,0.0,-0.019918800000000014,0.022061399999999974,-0.019684800000000013,0.0014434000000000224,0.044645999999999984,-0.11569840000000005,-0.014525199999999999,8.0
46,46.0,46.0,0.8222887,0.49949070000000007,0.5325604,0.0,-0.06671180000000002,0.04655699999999999,-0.025463200000000026,0.144992,0.004652599999999968,-0.08012440000000007,0.0039837000000000015,8.0
47,47.0,47.0,0.8041366,0.5400404,0.4875674,0.0,-0.01956980000000003,-0.051229000000000004,0.0322715999999999,0.0428414,-0.18043880000000007,0.015814599999999977,-0.02671833333333337,8.0
48,48.0,48.0,0.7984899999999999,0.48879900000000004,0.544917,0.0,0.08694959999999999,-0.03945400000000001,0.01673059999999995,0.08855479999999999,0.16904159999999996,0.11217699999999997,0.07233326666666662,8.0
49,49.0,49.0,0.8458437,0.4873985,0.4284478,0.0,-0.16681039999999997,0.08192679999999998,-0.06693240000000003,0.013023400000000001,0.12358859999999998,0.020529999999999972,0.000887666666666638,8.0
50,50.0,50.0,0.8488238000000001,0.5632729000000001,0.4976832,0.0,0.0009627999999999914,-0.03550780000000003,0.030945399999999977,-0.13644059999999997,-0.07424760000000001,-0.12273300000000002,-0.056170133333333316,8.0
51,51.0,51.0,0.9401743,0.5363994,0.38186559999999997,0.0,0.03773099999999997,-0.011741800000000002,0.2241854,0.04925260000000002,0.005346800000000018,0.07293199999999996,0.06295099999999997,8.0
52,52.0,52.0,0.8533139000000001,0.40207740000000003,0.546737,0.0,-0.1385622,-0.1730074,-0.03754680000000002,-0.0726608,-0.08471140000000003,0.10149459999999996,-0.06749899999999998,8.0
53,53.0,53.0,0.878535,0.5412480000000001,0.4939425,0.0,-0.05611600000000001,-0.11347299999999998,-0.07708860000000003,0.00930480000000003,0.03387939999999997,0.15255879999999994,-0.008489100000000022,8.0
54,54.0,54.0,0.9436712999999999,0.4315258,0.4195569,0.0,-0.0865298,0.08747679999999998,-0.0468932,0.05040720000000002,-0.1447352,0.10261179999999999,-0.0062770666666666615,8.0
55,55.0,55.0,0.8067943,0.5215012,0.5101652,0.0,-0.15732100000000004,0.062689,-0.18414700000000006,-0.033984,-0.06836460000000004,0.08143059999999996,-0.049949500000000036,8.0
56,56.0,56.0,0.8941519,0.4879345,0.49518070000000003,0.0,-0.10551239999999999,-0.10795760000000003,-0.08618920000000002,0.032233600000000015,-0.09564400000000003,0.033840199999999966,-0.05487156666666667,8.0
57,57.0,57.0,0.8318110000000001,0.4251732,0.5458843,0.0,-0.02723220000000002,-0.13797359999999997,-0.12411980000000003,-0.08572479999999998,0.10690199999999998,-0.061855600000000045,-0.05500066666666666,8.0
58,58.0,58.0,0.8489081,0.49961289999999997,0.4953258,0.0,0.03812999999999998,0.02584099999999994,0.03767579999999998,-0.12480719999999997,-0.10913379999999998,0.0063889999999999616,-0.020984200000000012,8.0
59,59.0,59.0,0.8476570000000001,0.48647929999999995,0.4370381,0.0,0.10350539999999997,0.040569399999999964,-0.08060020000000001,-0.04485579999999998,0.0023065999999999907,-0.05918140000000004,-0.006375999999999976,8.0
60,60.0,60.0,0.9286429,0.4955603,0.46968689999999996,0.0,0.12822979999999995,0.0937498,-0.1151198,-0.0375802,0.02548039999999994,-0.01906040000000003,0.012616599999999967,8.0
61,61.0,61.0,0.8754244,0.5524738,0.5015221999999999,0.0,-0.060535600000000064,0.038269799999999965,0.028720599999999947,-0.009207799999999978,0.1480673999999999,-0.16859740000000006,-0.003880500000000062,8.0
62,62.0,62.0,0.9144431000000001,0.4908474,0.5514186000000001,0.0,0.002870799999999979,-0.14195460000000004,0.06523160000000001,0.032152399999999956,0.10233860000000002,-0.04106020000000006,0.003263099999999966,8.0
63,63.0,63.0,0.9707214000000001,0.46253469999999997,0.422783,0.0,-0.06061,-0.05683180000000003,-0.1396154,0.01756220000000001,0.08198939999999996,-0.10984580000000008,-0.044558566666666674,8.0
64,64.0,64.0,0.9047278000000001,0.45882629999999996,0.4911721,0.0,-0.040289200000000025,-0.06801259999999999,-0.11983780000000004,-0.11787219999999998,-0.00724460000000004,0.0668484,-0.04773466666666669,8.0
65,65.0,65.0,0.9454564,0.5190914,0.4986957,0.0,0.30225779999999997,0.06387019999999995,-0.04834860000000002,-0.05742599999999999,0.01479059999999995,-0.0610194,0.03568743333333328,8.0
66,66.0,66.0,0.8972908,0.4270648,0.42426700000000006,0.0,-0.06161099999999999,0.0027857999999999937,0.0575934,-0.1060144,-0.09269400000000003,0.0521418,-0.02463306666666665,8.0
67,67.0,67.0,0.8995257999999999,0.4450986,0.5144037,0.0,0.15953599999999996,-0.10764020000000005,-0.07397740000000004,-0.025663599999999988,0.08784379999999999,0.07529319999999998,0.01923196666666661,8.0
68,68.0,68.0,0.8685352,0.4818555,0.4697976,0.0,-0.116554,-0.009166200000000018,0.06882859999999993,-0.033651,0.10130579999999997,0.13873119999999997,0.0249157333333333,8.0
69,69.0,69.0,0.7711420999999999,0.47268220000000005,0.5276596,0.0,0.002208199999999977,-0.024900199999999977,0.09505079999999999,0.04315880000000002,-0.016371400000000026,-0.05776700000000008,0.0068965333333333104,8.0
70,70.0,70.0,0.8778423999999999,0.4981682,0.4345096,0.0,-0.0679234,0.052359599999999965,-0.1359032,0.24231439999999999,0.0040557999999999775,-0.024403800000000003,0.011749900000000002,8.0
71,71.0,71.0,0.8975795999999999,0.4301811,0.5511664,0.0,0.10968360000000002,0.15210679999999996,0.022796399999999988,-0.04465179999999995,0.0992434,-0.019745600000000092,0.053238799999999975,8.0
72,72.0,72.0,0.9288152000000001,0.44322619999999996,0.46802590000000005,0.0,0.14500259999999995,0.01791939999999997,-0.06178440000000002,0.1690126,0.04708739999999999,-0.021872600000000086,0.049227499999999966,8.0
73,73.0,73.0,0.8246936999999999,0.5385244,0.5192992000000001,0.0,0.14701939999999997,-0.1421194,-0.10743520000000002,-0.0100544,-0.03848140000000004,0.0173819999999999,-0.022281500000000048,8.0
74,74.0,74.0,0.9289291000000001,0.46345559999999997,0.5008060000000001,0.0,0.02442339999999992,0.030081799999999985,-0.07747980000000002,0.02678779999999999,-0.02952280000000005,0.03105399999999995,0.0008907333333332907,8.0
75,75.0,75.0,0.9407475,0.5014461,0.5883378,0.0,0.15404820000000002,-0.07592619999999999,-0.11974560000000004,0.1071142,-0.02145560000000003,0.011822999999999941,0.00930966666666666,8.0
76,76.0,76.0,0.8066824,0.4507289,0.5190876,0.0,0.20850039999999992,-0.06884939999999998,-0.07544440000000001,-0.039501200000000014,0.07032339999999995,0.02521139999999994,0.020040033333333297,8.0
77,77.0,77.0,0.8127282000000001,0.5796943,0.45386699999999996,0.0,-0.13218579999999996,-0.010052800000000018,0.06674319999999993,-0.09060919999999999,-0.0465714,-0.058752000000000026,-0.045238,8.0
78,78.0,78.0,0.892631,0.5371123,0.5026306,0.0,0.021447599999999997,0.19991940000000002,0.08426779999999998,0.010130800000000032,0.01079279999999997,-0.019502000000000037,0.05117606666666663,8.0
79,79.0,79.0,0.9194186,0.4646223,0.5029155000000001,0.0,0.10851859999999999,0.12518579999999996,-0.0823028,0.19744420000000004,-0.0337682,-0.04112180000000004,0.04565930000000001,8.0
80,80.0,80.0,0.9146929,0.5424667999999999,0.45898700000000003,0.0,-0.01469059999999998,-0.18892399999999995,0.04675999999999996,-0.04337959999999996,0.052569,-0.0008322000000000551,-0.024749566666666667,8.0
81,81.0,81.0,0.9447504,0.46754470000000004,0.5924067,0.0,0.08387379999999997,0.1728014,-0.0003690000000000582,-0.19419679999999995,0.031157799999999947,-0.03039880000000001,0.010478066666666659,8.0
82,82.0,82.0,0.8455975,0.5258174999999999,0.41779479999999997,0.0,-0.042291200000000015,-0.09999879999999997,0.09162019999999996,0.14511520000000003,-0.06338480000000002,0.007749199999999945,0.006468299999999988,8.0
83,83.0,83.0,0.8673765,0.4546422,0.5319179,0.0,-0.0428668,0.01831520000000001,0.0255172,-0.02066779999999994,0.05054180000000001,0.12392379999999992,0.0257939,8.0
84,84.0,84.0,0.8537857000000001,0.4834533,0.5732693,0.0,0.13868260000000002,0.04120999999999999,-0.07594160000000003,-0.04759619999999999,0.018935999999999967,-0.13964020000000005,-0.010724900000000032,8.0
85,85.0,85.0,0.8885849,0.40474740000000003,0.5275057999999999,0.0,0.04868559999999999,0.12186380000000001,-0.09612119999999999,-0.19007959999999996,-0.12893860000000001,-0.07033740000000004,-0.05248789999999996,8.0
86,86.0,86.0,0.9466315999999999,0.47892039999999997,0.4868379,0.0,-0.041918199999999996,-0.15057019999999996,-0.07396600000000002,-0.0006285999999999889,-0.014452800000000024,-0.16116940000000005,-0.07378420000000001,8.0
87,87.0,87.0,0.9053758000000001,0.4347657,0.5001632,0.0,-0.13632919999999998,0.038192399999999946,0.011934,0.10519659999999997,0.12890059999999998,-0.010339800000000033,0.022925766666666618,8.0
88,88.0,88.0,0.9596436,0.5046675,0.4734927,0.0,-0.063408,0.046932399999999964,-0.031095800000000028,-0.07807839999999996,0.011419600000000012,0.011789599999999983,-0.017073433333333343,8.0
89,89.0,89.0,0.8027276000000001,0.5199197,0.48195430000000006,0.0,-0.2060804,-0.04260340000000005,0.043761399999999936,-0.07075099999999998,-0.03774279999999999,0.041780199999999955,-0.04527266666666667,8.0
90,90.0,90.0,0.7116366000000001,0.44291149999999996,0.4967749,0.0,-0.10614459999999999,0.02173319999999996,-0.011515199999999958,-0.06721780000000001,-0.043942400000000034,-0.011135600000000068,-0.03637040000000001,8.0
91,91.0,91.0,0.8879898,0.5836019,0.49108159999999995,0.0,0.04548919999999999,-0.06686760000000005,0.031357599999999985,0.0025054000000000005,-0.013881000000000022,-0.09821000000000005,-0.01660106666666666,8.0
92,92.0,92.0,0.8761243999999999,0.5036112,0.5423975999999999,0.0,-0.0665916,0.048884199999999975,0.08614780000000001,0.07513120000000001,-0.1129068,-0.03162620000000005,-0.00016023333333332977,8.0
93,93.0,93.0,0.9432871,0.4857825,0.4312569,0.0,0.13064039999999993,-0.15020019999999998,-0.15441520000000003,0.04669660000000001,-0.05100040000000004,0.05511399999999998,-0.020527466666666667,8.0
94,94.0,94.0,0.9028071000000001,0.5178948,0.4976541,0.0,0.06444159999999999,0.09062699999999999,-0.2427422,0.026101800000000043,-0.02828720000000003,-0.015549600000000049,-0.017568100000000038,8.0
95,95.0,95.0,0.8511889,0.5382602,0.502985,0.0,-0.09237099999999997,0.10379519999999998,-0.20181900000000003,0.055158799999999994,0.0790924,-0.02014200000000002,-0.012714266666666663,8.0
96,96.0,96.0,0.8563191,0.5267208999999999,0.497919,0.0,-0.025886199999999998,-0.0070778000000000525,0.10378099999999997,0.09501040000000001,-0.04664280000000002,0.01755339999999994,0.02278966666666664,8.0
97,97.0,97.0,0.9204883,0.5467374,0.605244,0.0,-0.012545200000000017,0.1917118,-0.02538859999999999,-0.11046539999999998,-0.003905800000000026,0.044679399999999966,0.01401436666666665,8.0
98,98.0,98.0,0.8367222,0.5240889,0.483887,0.0,-0.10240220000000003,0.13240119999999994,-0.07964580000000002,0.0026915999999999997,-0.014677800000000029,-0.11321060000000001,-0.029140600000000037,8.0
99,99.0,99.0,0.8514980999999999,0.4256048,0.5421756999999999,0.0,-0.10008920000000003,-0.0645084,0.03452079999999997,0.007275000000000054,-0.033227200000000026,-0.05082420000000003,-0.03447553333333335,8.0
100,100.0,100.0,0.9264374,0.5080137,0.43966190000000005,0.0,0.09445379999999996,0.08631759999999995,-0.10078900000000002,-0.03523919999999996,-0.001457400000000031,0.09508559999999996,0.02306189999999999,8.0
101,101.0,101.0,0.8569732999999999,0.4113724,0.42956669999999997,0.0,0.017746800000000014,-0.1311906,-0.20677240000000002,0.009692600000000006,-0.03739280000000004,-0.022002000000000032,-0.06165306666666666,8.0
102,102.0,102.0,0.8699166,0.4453677,0.46224030000000005,0.0,-0.09329720000000001,-0.11756179999999998,0.047639599999999935,-0.13902279999999997,0.08456539999999997,0.006319199999999958,-0.03522626666666666,8.0
103,103.0,103.0,0.8281871000000001,0.4451145,0.4926272,0.0,0.044765399999999976,-0.024385000000000004,0.03323959999999999,0.07746800000000002,-0.06083960000000006,0.07005319999999995,0.02338359999999997,8.0
104,104.0,104.0,0.9196472,0.4592465,0.48854790000000003,0.0,-0.08235819999999999,-0.018877000000000022,0.07293679999999994,0.001825199999999972,-0.023850799999999985,-0.15152320000000005,-0.033641200000000024,8.0
105,105.0,105.0,0.8188058,0.45354029999999995,0.5074965,0.0,0.0750066,-0.1789914,0.005435399999999979,0.03271359999999999,-0.032281000000000025,0.15165859999999995,0.008923633333333297,8.0
106,106.0,106.0,0.786213,0.45589899999999994,0.5529979,0.0,-0.003787000000000046,-0.07738860000000002,-0.07906259999999998,-0.09132439999999994,0.004001599999999982,-0.06411259999999999,-0.0519456,8.0
107,107.0,107.0,0.9211396000000001,0.4637601,0.49963569999999996,0.0,-0.05033339999999999,0.034837399999999984,-0.039505799999999994,0.0348114,-0.012446199999999992,0.0008575999999999417,-0.00529650000000002,8.0
108,108.0,108.0,0.9196783999999999,0.48954339999999996,0.5033171000000001,0.0,-0.019619800000000024,-0.11823200000000003,-0.027958399999999994,0.005194600000000024,0.09107360000000002,-0.016164600000000053,-0.014284433333333336,8.0
109,109.0,109.0,0.9533273,0.5017743,0.45998510000000004,0.0,0.05332859999999999,-0.026086800000000042,-0.1650508,0.09718520000000001,0.108311,0.08595279999999994,0.025606666666666656,8.0
110,110.0,110.0,0.8441763,0.5344953,0.49714559999999997,0.0,0.1008542,-0.026032000000000007,-0.0019340000000000023,0.05193859999999999,0.0614208,0.03621599999999997,0.03707726666666663,8.0
111,111.0,111.0,0.9211686,0.4024744,0.5083468,0.0,0.1063298,0.0777348,-0.1391518,0.0019422000000000328,0.08757519999999996,-0.05394180000000004,0.013414733333333323,8.0
112,112.0,112.0,0.8594455999999999,0.47538369999999996,0.5528978,0.0,-0.1068554,-0.10207379999999996,-0.1100476,-0.04085039999999994,0.019940999999999966,0.03829119999999993,-0.05026583333333333,8.0
113,113.0,113.0,0.8499085000000001,0.4422881,0.5385881,0.0,-0.017418600000000024,-0.0630746,0.12327679999999999,-0.03427439999999996,0.10955879999999998,-0.13145220000000002,-0.002230700000000009,8.0
114,114.0,114.0,0.9525468,0.4317059,0.4819642,0.0,0.11546679999999995,0.13100420000000002,-0.026013600000000015,-0.19788419999999995,0.0038869999999999933,0.15321159999999995,0.02994529999999996,8.0
115,115.0,115.0,0.9765697,0.526926,0.4677359,0.0,0.059494800000000014,-0.08501020000000004,-0.08507820000000003,-0.08562579999999996,0.009073200000000012,0.09198799999999997,-0.015859700000000004,8.0
116,116.0,116.0,0.8569159,0.5352158,0.4992952,0.0,0.17444099999999993,0.18575519999999995,-0.13474020000000003,0.0947224,-0.051107600000000045,-0.04959440000000001,0.03657939999999998,8.0
117,117.0,117.0,0.9530563000000001,0.5715977,0.49666069999999995,0.0,-0.07192120000000002,0.0021759999999999557,0.03582639999999997,-0.029485799999999986,-0.0640382,0.056959000000000024,-0.011747299999999999,8.0
118,118.0,118.0,0.8014315,0.5346422000000001,0.4824808,0.0,0.14047179999999998,0.03709399999999998,0.07364779999999997,0.0031024000000000247,0.04105599999999998,0.13113619999999995,0.07108469999999997,8.0
119,119.0,119.0,0.9383019000000001,0.5818428,0.5205354,0.0,-0.02691200000000002,0.1543632,0.194542,-0.07144960000000002,-0.10914160000000002,-0.026974600000000026,0.019071233333333302,8.0
120,120.0,120.0,0.8673586999999999,0.43708169999999996,0.44311670000000003,0.0,-0.07690860000000002,-0.17837080000000002,0.05836379999999995,-0.05109780000000001,-0.04135339999999998,-0.0055218000000000714,-0.049148100000000014,8.0
121,121.0,121.0,0.9401826,0.45087980000000005,0.48923820000000007,0.0,-0.12165700000000002,0.018144600000000018,-0.155795,-0.0289308,-0.04556760000000003,0.007939999999999947,-0.05431096666666668,8.0
122,122.0,122.0,0.8400435999999999,0.4941484,0.4938459,0.0,0.0533562,0.07046500000000001,-0.1299528,0.14541119999999996,-0.03713360000000002,0.12436999999999991,0.037752666666666636,8.0
123,123.0,123.0,0.8440211,0.5060171,0.4926562,0.0,-0.0713672,-0.0928492,-0.06938380000000002,-0.0544082,-0.18828760000000003,-0.1483488,-0.10410746666666666,8.0
124,124.0,124.0,0.7700038,0.556373,0.5062113,0.0,0.0013155999999999945,0.08848419999999996,-0.0019114000000000297,0.08042279999999999,-0.017041799999999996,-0.030388400000000048,0.02014683333333331,8.0
125,125.0,125.0,0.9062315999999999,0.4482952,0.5494064,0.0,0.0006386000000000002,0.12206119999999998,-0.0036184000000000216,0.14610620000000002,0.07976299999999996,0.10424679999999997,0.0748662333333333,8.0
126,126.0,126.0,0.8895171,0.4776122,0.4536623000000001,0.0,0.04017659999999999,0.04037879999999995,0.07518159999999999,-0.02868279999999999,-0.10857399999999999,0.07980359999999997,0.016380633333333307,8.0
127,127.0,127.0,0.8247201000000001,0.4638209,0.5064074,0.0,-0.13976,-0.06483019999999999,-0.10665480000000001,0.18151740000000002,-0.06749240000000002,-0.004104000000000041,-0.033554,8.0
128,128.0,128.0,0.8434611999999999,0.5438804,0.5278349999999999,0.0,0.059786799999999994,-0.025199400000000018,-0.08312500000000003,0.1669388,-0.05979319999999998,-0.06890140000000007,-0.0017155666666666702,8.0
129,129.0,129.0,0.8691046,0.4636298,0.4313583,0.0,-0.12076899999999997,-0.1792632,0.001839399999999964,0.0032349999999999853,0.1090654,0.04741439999999996,-0.023079666666666682,8.0
130,130.0,130.0,0.8246743000000001,0.51386,0.6145286999999999,0.0,-0.04431620000000001,-0.08455000000000001,-0.1191354,-0.06427539999999998,0.21150159999999993,0.016624600000000003,-0.01402513333333336,8.0
131,131.0,131.0,0.8927141000000001,0.4473064,0.4641217,0.0,0.00040759999999998573,-0.009163999999999988,0.09445579999999995,-0.2248192,0.009108999999999973,-0.10548000000000005,-0.03924846666666666,8.0
132,132.0,132.0,0.8217029,0.5141209,0.5059722,0.0,0.040142199999999996,0.014864399999999962,-0.080156,0.10143779999999998,0.11486639999999997,-0.05255980000000001,0.02309916666666665,8.0
