,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
98,0.0,0.217357,2338,2336,1702,440,1896,0.12057,0.07946769359386333,0.0008461443084179876,-2.4203426461127278e-05,-0.023116,0.0002418925706100727
99,2.0,0.506019,2534,3536,502,1498,2038,0.121003,0.07968632133112778,0.0013787124493762689,0.0005778140556521438,-0.023143,0.00023196537741043585
100,5.0,0.399902,3287,943,3095,375,568,0.121216,0.0796763974421218,0.0016681410170310195,0.0004042104690624776,-0.023312,0.00022192902428200945
101,0.0,-0.429825,1056,3105,933,1165,1940,0.121001,0.07952431461983103,0.0016399223030007276,0.0006780496360762392,-0.023147,0.00022389394753033828
102,0.0,0.27549,2338,724,3314,178,546,0.121103,0.07954320232683824,0.0014986972263098647,0.00042025932839969825,-0.023164,0.00021328383364076166
103,4.0,-0.721235,2762,3133,905,1642,1491,0.120846,0.07949535656937598,0.001295778246003928,0.00038181597131303795,-0.023104,0.00025690235307626553
104,1.0,0.412498,3769,550,3488,215,335,0.120848,0.07949582943264376,0.001295778246003928,0.00038181597131303795,-0.0231,0.0002606678835871837
105,5.0,0.491704,3287,1089,2949,522,567,0.121059,0.07961026588853061,0.0006702325311795847,0.0006023512311087431,-0.023254,0.0002480359577215168
106,3.0,0.532144,2338,2616,1422,1138,1478,0.121362,0.07979765288597879,0.0004738639623717097,0.000315645870560191,-0.023344,0.0002585865643073054
107,0.0,0.954546,2338,3808,230,2279,1529,0.121675,0.07982588133103288,0.0009296291596829846,0.0011563442617902216,-0.023511,0.0002426138235298852
108,0.0,0.675018,2338,3166,872,1589,1577,0.121966,0.0800116423846594,0.0004931902796851959,0.0012236042992293168,-0.023628,0.00021661642937291568
109,5.0,0.571205,3287,3618,420,1857,1761,0.122542,0.08015808459324686,0.000734920314544501,0.0014310645641040752,-0.024185,0.00020942068785273743
110,1.0,0.680443,1860,3068,970,1548,1520,0.122753,0.08039444397537295,0.0006640022189375908,0.0016634500583184557,-0.02393,0.00023492677846922666
111,5.0,0.285144,3287,933,3105,301,632,0.122893,0.08058519578985197,0.0007289412474532573,0.0016634500583184557,-0.024033,0.00022743920559050845
112,2.0,0.443164,2534,3518,520,1357,2161,0.12319,0.08091984062068834,0.0009180600864837769,0.0017604685423562576,-0.024028,0.0002247790545630264
113,3.0,0.716898,1163,3582,456,1943,1639,0.123598,0.08117984308000749,0.0011960716501841066,0.0017118789573166214,-0.024267,0.00014744055493440535
114,2.0,-0.509061,1660,3844,194,1652,2192,0.123319,0.0810668295144999,0.0006771500852345904,0.0013070521333586507,-0.02427,0.00015638156756129322
115,5.0,0.611673,2698,3028,1010,1629,1399,0.124146,0.08117445594835968,0.0006400363991468085,0.0027713588715440824,-0.025159,0.00011637409046300153
116,1.0,0.517297,1350,2393,1645,995,1398,0.12432,0.0813415022963368,0.0009398188847178282,0.0027897020330789352,-0.025039,6.788597459273661e-05
117,1.0,-0.72589,1660,3684,354,1943,1741,0.123979,0.08071739097076555,0.0006178145230722379,0.002080423125657626,-0.025281,7.522311249815872e-05
118,0.0,-0.458722,372,3058,980,1148,1910,0.123595,0.08049664345977126,0.00043882571388291323,0.0023041057395380995,-0.025156,8.453037914831965e-05
119,1.0,0.473283,3497,1,4037,0,1,0.123595,0.08054571539914204,0.00043882571388291323,0.0023041057395380995,-0.025151,0.00012207001767270689
120,2.0,-0.619674,587,3897,141,1915,1982,0.123289,0.08016739793024275,0.0005592449436040909,0.002438446940831814,-0.025253,0.00012825348599937897
121,5.0,0.418555,1326,1985,2053,786,1199,0.123697,0.08033968051666819,0.0004917089849937931,0.0022733177277811994,-0.02563,0.00012027488155933606
122,3.0,0.290255,192,3383,655,947,2436,0.123993,0.08049019052586075,0.00015953006057038292,0.001930917996876723,-0.025736,0.0001340730989398758
123,5.0,0.0,3287,21,4017,0,21,0.123993,0.08049019052586075,0.00015953006057038292,0.001930917996876723,-0.025736,0.0001340730989398758
124,4.0,-0.457828,2534,2904,1134,1117,1787,0.123718,0.0803230396301921,-0.00010985951925010928,0.002241420893767323,-0.02567,0.00015157252949199267
125,1.0,-0.382328,1660,3085,953,1009,2076,0.123645,0.08011386479900612,-0.0004482285923137248,0.002241420893767323,-0.025735,0.0001615913460307399
126,3.0,-0.75843,1050,3675,363,2048,1627,0.123294,0.07991920591853671,-0.0009636583008776614,0.0021755147985264675,-0.025692,0.0001715898711253531
127,3.0,0.367183,2338,2383,1655,825,1558,0.123722,0.08007220968302585,-0.0008479097542914354,0.0026756244898733235,-0.025902,0.00015079274312337242
128,4.0,-0.688897,2534,3124,914,1572,1552,0.123667,0.08008133905931646,-0.0006000022951623366,0.0028867321535607374,-0.025912,0.0001356882370575145
129,0.0,-0.532867,3640,3735,303,1576,2159,0.123469,0.0800024986002811,-0.0005688150390500299,0.0028419503752563913,-0.025788,0.00014972559469554378
130,5.0,0.33696,3098,3023,1015,1104,1919,0.123975,0.08005205532820252,-0.0005057096615471098,0.003291595460176508,-0.02618,0.00014923584475744027
131,3.0,0.365158,2338,2499,1539,868,1631,0.124333,0.08026367049213871,-0.00039371885145074925,0.0016639682133028166,-0.026275,0.00013720108367796515
132,1.0,-0.73025,1909,162,3876,90,72,0.124314,0.08023301764030553,-0.0005460515935293742,0.0016639682133028166,-0.026357,0.00016322347783493464
133,3.0,0.476745,2338,3508,530,1483,2025,0.124783,0.08046761021916492,-5.724960943659553e-05,0.0011969191068594912,-0.026531,0.00013041409432416464
134,1.0,0.511795,2338,3083,955,1280,1803,0.124988,0.08081950411440883,-5.416445160281163e-05,0.0013797662173330569,-0.026382,0.00015024286588478198
135,0.0,-0.377927,1109,3018,1020,970,2048,0.124865,0.0808352487506166,-0.00015947136615244802,0.0013797662173330569,-0.026306,0.00013884723577832
136,0.0,0.552694,2338,3158,880,1368,1790,0.125176,0.08116094870537424,0.0001517337013862811,0.0009637095138753264,-0.026438,0.00011756096442402437
137,5.0,0.730716,3287,3929,109,2339,1590,0.125591,0.0810462364893313,7.000595700651566e-05,-0.0007392857456400419,-0.026793,9.641504966517747e-05
138,5.0,-0.418555,1319,1,4037,0,1,0.125587,0.08104201598157526,7.000595700651566e-05,-0.0007392857456400419,-0.026787,0.0001332724401083565
139,3.0,0.273248,2460,2459,1579,670,1789,0.125856,0.0812215637976331,-0.00020565477123989632,-0.0009102450906238117,-0.026836,0.0001308720068327932
140,2.0,-0.284499,1660,2431,1607,605,1826,0.125693,0.08113716922820235,-6.985854677679988e-05,-0.0006604009014469551,-0.026818,0.00011098686199496209
141,3.0,0.676498,2338,2600,1438,1361,1239,0.126037,0.0813476100205152,-0.00011956648476447788,-0.0008639275173380306,-0.026898,8.86910709575766e-05
142,4.0,-0.526674,1133,2727,1311,1135,1592,0.125721,0.08124229111205944,-8.457477072061539e-05,-0.00043921676244211604,-0.026809,0.00010209532118453046
143,5.0,-0.593031,428,2607,1431,1389,1218,0.125276,0.08114022248124501,8.563250892268303e-05,0.0007703142732058023,-0.026329,0.00010288092405652848
144,3.0,-0.366327,1372,2476,1562,874,1602,0.124702,0.08090011897917748,-2.040108134016346e-05,0.0016060773972829967,-0.026176,8.917047769427472e-05
145,0.0,0.441231,2338,2995,1043,1095,1900,0.125107,0.08114156343502243,-4.681593756643391e-05,0.001930983118201947,-0.02629,8.535332823483757e-05
146,3.0,-0.425844,3880,3544,494,1373,2171,0.124418,0.08065575678223647,0.00018155923526967145,0.003308459700138782,-0.026146,7.928069887113372e-05
147,4.0,-0.616556,2534,3450,588,1617,1833,0.124056,0.08033661652264305,0.000739618553687902,0.00425162365867119,-0.025992,0.0001469555193712575
148,1.0,0.423264,2338,2889,1149,1028,1861,0.12439,0.08051320353969432,0.0014073282148677347,0.004987961947952534,-0.025879,0.00013691362781394136
149,4.0,0.317707,2114,680,3358,170,510,0.12443,0.08050287072033871,0.0014912308678344352,0.005050548873671896,-0.025871,0.00014843368228286934
150,2.0,0.28717,2534,19,4019,2,17,0.124431,0.08050335607406646,0.0014912308678344352,0.005050548873671896,-0.025871,0.00014974373136316
151,0.0,-0.19839,1660,1747,2291,324,1423,0.124309,0.0805789432689682,0.0014368634040683808,0.004735850866166399,-0.025811,0.00017020767045699512
152,4.0,-0.881718,4021,63,3975,30,33,0.124294,0.08057331346162873,0.0014368634040683808,0.004735850866166399,-0.025814,0.00014925039452235784
153,0.0,-0.432427,1660,2940,1098,1075,1865,0.123917,0.08021020606614306,0.0014098047916038426,0.004644284548449399,-0.025715,0.0001577107188600652
154,2.0,0.475351,2534,3139,899,1224,1915,0.124227,0.08033885453498592,0.001594318155863121,0.003966143581889139,-0.025754,0.00015253057526016422
155,4.0,-0.302225,77,184,3854,47,137,0.124225,0.08034694684110862,0.0015943687252420577,0.003966143581889139,-0.025748,0.00015347375426486836
156,0.0,-0.339213,1660,2920,1118,844,2076,0.124129,0.08044153740050422,0.0018579978402599214,0.0037168640689161495,-0.025684,0.00015325932990240237
157,4.0,-0.34042,1712,2067,1971,582,1485,0.124053,0.08042140288105809,0.0017392651480612083,0.0037168640689161495,-0.025627,0.00014086957996429887
158,5.0,-0.381985,3084,3102,936,1181,1921,0.123564,0.08024951730468619,0.0013023783985577813,0.003801655970115144,-0.025249,5.448629202173884e-05
159,4.0,0.494818,3767,491,3547,185,306,0.123638,0.08024155723623227,0.0011218607847140777,0.0035644888517316823,-0.025291,4.4548392789255556e-05
160,3.0,0.632003,2338,2572,1466,1295,1277,0.124051,0.08034499994041455,0.0010994981010997136,0.00392951771310701,-0.025474,-2.3631726052041762e-05
161,5.0,0.662249,3943,1,4037,0,1,0.124053,0.08034771186915358,0.0010994981010997136,0.00392951771310701,-0.025471,-2.584901025493146e-07
162,1.0,-0.427224,1799,2945,1093,1106,1839,0.123829,0.08013588450310041,0.0005479136383541162,0.003498298239394435,-0.02563,-3.829658708639894e-06
163,2.0,0.378125,1798,3710,328,1220,2490,0.124086,0.0802902661327198,0.0006241497130886179,0.0037012825571258365,-0.025661,-7.471048341537331e-06
164,1.0,0.319577,2960,2761,1277,785,1976,0.124375,0.08058588860019941,0.0005429004878355554,0.0040047541627095526,-0.025555,4.782034104612689e-06
165,4.0,0.568965,827,3082,956,1333,1749,0.124593,0.08079840142621678,0.0007585801224358979,0.0036296983407836784,-0.025617,5.321499318774579e-06
166,4.0,0.378192,1954,149,3889,44,105,0.124622,0.08078095783062222,0.0005919079148398431,0.003331772806448585,-0.025608,1.1411602951215435e-05
167,5.0,0.007846,423,7,4031,0,7,0.124622,0.08078100133921493,0.0005919079148398431,0.003331772806448585,-0.025608,1.1235173141856667e-05
168,4.0,-0.39512,2534,724,3314,240,484,0.124565,0.08070862529929082,0.00041551154292823565,0.003331772806448585,-0.025603,2.5213330824360228e-06
169,5.0,0.386743,3287,948,3090,405,543,0.124848,0.08082401360582796,0.0003730947107223515,0.0030189583406322316,-0.025797,-8.392922072658955e-06
170,1.0,-0.63831,1660,3621,417,1781,1840,0.124616,0.08054305486831032,0.0006062580249278714,0.0027239408742119353,-0.026079,1.518780493982957e-06
171,0.0,0.664216,2338,3604,434,1749,1855,0.125006,0.08068051759086867,0.0008437736707498744,0.0030734082534388057,-0.026224,-4.471303685269365e-06
172,2.0,-0.51846,1981,211,3827,97,114,0.125006,0.08068216082594482,0.0008437736707498744,0.0030734082534388057,-0.026231,-1.647453468304107e-05
173,1.0,-0.481307,1660,1975,2063,799,1176,0.124802,0.08050946717451653,0.0009382929610659118,0.002163345174162557,-0.026375,4.966849322901003e-06
174,1.0,-0.893196,3285,3948,90,2332,1616,0.124652,0.08038731655825757,0.00075946914596556,0.003275186043262283,-0.026688,1.9822580939637834e-05
175,3.0,-0.555004,1219,2555,1483,1175,1380,0.12414,0.08047993655009389,0.0001808170309656874,0.00385750091553984,-0.026495,2.7551358881387933e-05
176,3.0,-0.399656,1660,2536,1502,911,1625,0.123802,0.08039791023762372,0.0003173414029674727,0.00383271690544492,-0.02634,4.0396642367399274e-05
177,5.0,0.243019,3287,917,3121,272,645,0.123961,0.08052359856872714,0.00022559078477336756,0.003770177436047721,-0.026448,3.3587718800745585e-05
178,4.0,-0.791453,2534,3151,887,1687,1464,0.123922,0.08057322776195652,0.0005490025851517085,0.004183771839537871,-0.026426,2.7143861410302447e-05
179,4.0,0.660947,530,3420,618,1621,1799,0.12431,0.08075718764797864,0.0009589210951354327,0.004336558765344557,-0.026491,1.5106599711862238e-05
180,4.0,0.229346,1660,1799,2239,371,1428,0.124397,0.08076011474817243,0.0009908661351899486,0.004488552673968473,-0.026518,1.593222486660349e-05
181,4.0,-0.747363,919,3628,410,1875,1753,0.124208,0.08076331562078581,0.0004310359520706429,0.004585149170107508,-0.026463,1.0230769060710924e-05
